ID,Title,Bias
40535,Anti-Trump Republicans Rush to Express Outrage over Trump Video with George H.W. Bush’s Nephew - Breitbart,Right
40606,Republican Delegates Encourage Teaching Bible in Schools - Breitbart,Neutral
40632,Trump Wins Michigan Becomes First Republican to Do So Since 1988,Right
40687,Killer Mike: ’The Republican Hate Machine Slowly’ Created ’Monster’ Donald Trump - Breitbart,Left
40803,"Republican Rep. Coffman Runs Anti-Trump, Anti-Clinton Ads",Neutral
40809,Lawmaker Who Heckled Hillary: I Became a Republican Because of Bill’s Sex Scandals - Breitbart,Right
40814,Republican Party Reborn: The Underdogs Become the Champions,Right
40826,Republican Jewish Coalition Backs ’Mad Dog’ Mattis - Breitbart,Left
40904,Education Chief Pick Betsy DeVos During Primary: ‘Interloper’ Trump Doesn’t ‘Represent the Republican Party’ - Breitbart,Right
40986,Pat Buchanan: Bush Republicanism Is Dead - Breitbart,Left
41015,Officials: PA Voting Machines Incorrectly Registered Straight Republican Votes - Breitbart,Left
41083,Joe Walsh Cancels Concert Benefiting Veterans’ Families After Realizing Association with ’Fear-Mongering and Bullying’ Republicans - Breitbart,Right
41085,UC Irvine Republicans To Distribute Baby Pacifiers To Campus Liberals,Right
41287,"Republicans Critical of Donald Trump, Open to Hillary Clinton - Breitbart",Left
41289,"Trevor Loudon: If Hillary Clinton Is Elected, ’There Will Never Be Another Republican President, Ever’",Right
41291,Presumptive GOP Nominee Donald Trump: Republican Party Now ’A Worker’s Party’ - Breitbart,Right
41339,Bolton: Republican Candidates ‘Who Backed Away from Trump’ Lost,Left
41353,Donald Trump Warns: ’The Republicans Are Already Weakening’ on Appointing Obama’s Supreme Court Nominee - Breitbart,Right
41472,Pat Buchanan: Trump Can Still Win if Republicans Come Together to Defeat Hillary - Breitbart,Right
41809,"Feds, NYPD Conduct Largest Gang Bust in New York City’s History As Republicans Plot ’Jailbreak’ Bill - Breitbart",Right
41887,NYT: ’Unlikely Savior’ George W. Bush to Help Endangered Republicans - Breitbart,Right
41934,Republican Establishment’s Open Borders Lifeboat Sinking with Rubio - Breitbart,Right
41940,"60% of White Republican Iowans Vote For Black Man, Two Hispanics - Breitbart",Right
41960,"More Than 60,000 Democrats Switch to Republican Party in Pennsylvania ahead of Primary - Breitbart",Right
41974,Hume: ’Republicans and Most Conservatives Are Increasingly Ready’ to Back Trump - Breitbart,Right
42056,"Mike Pence Calls on Independents, Democrats, Republicans to ’Come Home’ and Vote Trump - Breitbart",Right
42282,"Sasse: ’If the Republican Party Becomes the Party of David Duke, Donald Trump, I’m Out’ - Breitbart",Left
42302,Report: Weiner Caught Sexting Again ’Catfished’ by Republican Man - Breitbart,Right
42380,"After the Pulse Club Massacre, It’s Time for Gays to Come Home to Republican Party - Breitbart",Right
42446,Report: Trump Blasts Anti-Trump Senate Republicans on Capitol Hill - Breitbart,Right
42500,Poll: Republicans and Independents Approve of Trump’s Clinton Jail Threat - Breitbart,Right
42569,Hillary to Heckler: ‘Stop Listening to Republican Propaganda!’ - Breitbart,Left
42784,Republicans Trust Trump Over Ryan to Lead Party - Breitbart,Right
42964,***2016 LiveWire*** Republican National Convention Kicks Off - Breitbart,Neutral
43098,The Stacey Dash Republican - Breitbart,Right
43106,"April Ryan: Comey Was ’Pressured’ by Trump, Other Republicans Who Hate the Clintons to Reopen Clinton Investigation - Breitbart",Right
43174,Hannity Warns Vulnerable Republicans on Caving to Obama: SCOTUS Nomination ’More Important Than Your Careers’ - Breitbart,Right
43187,Al Regnery on Republicans’ Sentencing Reform Bill: ’Too Many Innocent People Will Get Hurt If This Bill Gets Passed’ - Breitbart,Right
43248,"Matt Drudge: ’Hello Colorado Republicans, even Iraqis get a vote’ - Breitbart",Right
43310,"Libertarians and Trump: To Be, or Not To Be, a Republican in 2016  ",Left
43329,Hillary Clinton Launches ’Republicans Against Trump’ Website - Breitbart,Left
43657,Jeb Bush: ‘My Brother’ George ‘Probably The Most Popular President Amongst Republicans’,Right
43662,EXCLUSIVE- Pat Buchanan: Donald Trump’s Rise Is Rejection of a Quarter Century of Bush Republicanism - Breitbart,Right
43681,Republicans Shredded James Comey’s Case for Hillary Clinton,Left
43737,Actor Jon Voight Calls for Supporters to Stand With Trump Against ’Republican Turncoats’ - Breitbart,Right
43741,Republicans Hold Lead in Record Florida Early Voting - Breitbart,Right
43809,Tom Brady Opts Not to Speak at Donald Trump’s Republican Convention of ’Winners’ - Breitbart,Right
43903,The View’s Raven-Symoné Vows to Leave US ‘If Any Republican Gets Nominated’ - Breitbart,Right
44023,House Kills Transgender Bill After Moderate Republicans Panic - Breitbart,Right
44037,South Carolina Exit Polls: Donald Trump Reshapes Republican Party - Breitbart,Right
44170,Watch: CNN Hits Trump with Montage of Republicans Reacting to His Judge Remarks - Breitbart,Left
44281,Republican National Convention Schedule Revealed - Breitbart,Neutral
44315,Democrats Ignore Economy: That’s a Huge Opportunity for Donald Trump and Republicans  - Breitbart,Right
44390,Rubio Donor: Democrat Hillary Clinton Better than Republican Donald Trump - Breitbart,Left
44467,Islamic Cash Tied to 9/11 Infects NH Republican Governor’s Race,Right
44528,NBC’s Williams: Comey’s Email Letter Didn’t Just Go to Republicans Like Clinton Claimed - Breitbart,Right
44559,White House and Senate Republicans Wrangle over Supreme Court - Breitbart,Neutral
44643,John Boehner: Trump Is Not an Ideologue - He’s Barely a Republican - Breitbart,Right
44918,***Live Updates*** Republicans Debate in South Carolina Moderator Urged Obama to ’Pulverize’ GOP - Breitbart,Right
45030,Kasich: Senate Republicans ’Probably Ought to All Sit Down and Meet With’ Obama SCOTUS Pick Garland - Breitbart,Right
45132,Milo To UCI College Republicans President Ariana Rowlands: UCI ’Not Clever Enough’ To Beat Us - Breitbart,Left
45143,Berkeley Student Protesters Sabotage College Republicans Event - Breitbart,Right
45199,Ted Cruz Ad Calls Marco Rubio ’The Republican Obama’ - Breitbart,Right
45603,AP: Republican Leaders Starting to See Ted Cruz as Best Anti-Trump Alternative - Breitbart,Right
45647,Ted Cruz: ’California Is Going to Decide This Republican Primary’,Right
45826,"Exit Polls: Michigan Dems, Republicans Oppose Trade - Breitbart",Right
45851,The Milo Yiannopoulos Show: Ariana Rowlands On How The UCI Republicans Trounced The Administration - Breitbart,Neutral
45923,Palin: I Call Republicans Against Trump What They Are: ’RAT’ - Breitbart,Right
45932,Kevin McCarthy: Republicans Can Repeal Obamacare Before Replacing It - Breitbart,Right
45953,Laura Ingraham: The Suicide of the Republican Establishment - Breitbart,Left
46187,"Report: 48,000 More Republicans Than Democrats in Florida’s First Coast Vote Early - Breitbart",Right
46318,CAPITULATION: UC Irvine Permanently Reinstates College Republicans Following Breitbart Coverage - Breitbart,Right
46559,Berkeley to Charge $10K ’Security Fee’ for College Republicans to Host MILO - Breitbart,Left
46665,Attack of the Globalists: Magazine Owned by Hillary Mega-Backer Urges Republicans to Vote Clinton,Right
46713,Super Saturday: Ted Cruz Scores Upset Victory in Kansas Republican Caucus - Breitbart,Right
46777,"Hillary Clinton’s Token ""Republican"" Endorser Is Actually a Democratic Donor - Breitbart",Right
46792,"Saudi Commentator: Rubio Best Republican Candidate For Us, Racist Demagogue Trump Is Worst",Right
46870,"House Republicans Urge Appropriators to Block Sanctuary City, Amnesty Funding in Spending Bills - Breitbart",Right
46875,"The AT&ampT-Time Warner Deal: Perspective from the Great Trustbuster, Part II - Theodore Roosevelt Spells Out the Two Republican Traditions - Breitbart",Right
46985,Scott Walker: ’I’m Going to Support the Republican Running Against Hillary Clinton’ - Breitbart,Left
47055,Marco Rubio: Winner of Florida Will Be Republican Nominee - Breitbart,Neutral
47099,Flashback — Weekly Standard: Data Shows PolitiFact ’Has It Out for Republicans’ - Breitbart,Right
47100,"Sam Clovis: ‘Weak-Kneed, Lily-Livered Republicans’ Put on ‘Despicable Display of Cowardice’ by Abandoning Trump",Right
47208,EXCLUSIVE: Republican D.C. Delegate Who Would Support Hillary Actually Lives In Virginia - Breitbart,Right
47228,Rep. Steve King: If Trump or Cruz Isn’t Nominated ’Could Be the End of the Republican Party’ - Breitbart,Right
47234,Politico: Donald Trump ’Shatters the Republican Party’ - Breitbart,Right
47360,"Exclusive - Republican Woman Who Challenged Hillary Clinton Endured Years of Threats, From an Audit to Dead Fish Dumped in Her Yard - Breitbart",Left
47407,"Mitt Romney: If President, Trump Will ’Have to Deal with Things Far More Complicated than Republican Delegate Rules’ - Breitbart",Right
47604,Donald Trump Calls California Protesters ’Thugs and criminals’ at Republican Event-Daily Mail - Breitbart,Left
47621,"Republican Party Leaders Plot Purge, Civil War - Breitbart",Right
47650,Team Obama Floats Republican Racism as Reason for Its Failures - Breitbart,Right
47742,Watch Live: Breitbart News at the Republican National Convention - Breitbart,Neutral
47914,Bruce Jenner: Being Transgender in Hollywood Easier Than Being Republican - Breitbart,Right
48079,Rubio: 70 Percent of Republicans Want Someone Other Than Trump - Breitbart,Left
48152,Limbaugh: Republican Establishment Will Vote for Hillary to Keep Power - Breitbart,Right
48180,Marco Rubio Wants to Keep His Delegates at Republican Convention - Breitbart,Right
48330,Why Republican National Convention Protests Failed,Neutral
48490,Hannity: Time for ’Republican Crybabies’ to Stop Being ’Stubborn’ and Support Trump - Breitbart,Right
48585,Republicans Nominate Paul Ryan as Speaker for Next Congress - Breitbart,Neutral
48631,Obama Warns Republicans After Baton Rouge Attack: ‘We Don’t Need Inflammatory Rhetoric’ - Breitbart,Left
48632,Larry Kudlow: ’JFK Would Be a Republican Today’,Right
48702,Report: Asian-Americans Drifting from Republican Party,Left
48727,Republican Joins Progressives in Fight to Abolish Death Penalty,Neutral
48756,"Russians Also Tried to Hack Republican National Committee, and Failed - Breitbart",Right
48845,Politico: Republican Congressmen Fear Breitbart Backlash and ’Local Folks’,Left
48848,Republicans Blame Trump for Climate of Violence - Breitbart,Left
48856,30 GOP Republicans Back Obama’s Recruitment of Illegals for Shrinking US Military - Breitbart,Right
48913,"Washington Post Fact-Check Backfires: Refutes Republicans ’Endorsed’ Clinton-Not That She’s ’Dishonest, Corrupt, Incompetent’ - Breitbart",Right
48977,Exit Polls: 6 of 10 Republicans in Michigan Want Muslim Ban - Breitbart,Right
49005,Kasich: ’We Are Going To Go All The Way To Cleveland and Secure The Republican Nomination’ - Breitbart,Right
49014,Nick Cannon Leads Black Lives Matter Rally at Republican National Convention - Breitbart,Right
49039,"Hillary: It Was ’Tongue In Cheek’ When I Called Republicans Enemies, They’re ’Worthy Adversaries’ - Breitbart",Right
49042,Debbie Wasserman Schultz: ’Absolute and Utter Chaos’ Going on in the Republican Party - Breitbart,Left
49059,White House: Only Republicans Are Upset that Iran Released U.S. Sailors - Breitbart,Left
49180,"Most Republican Voters Align with Trump on Trade, Immigration - Breitbart",Right
49186,Limbaugh Mocks Daily Caller’s Weinstein for Proposal of a ’Negotiated Republican Surrender’ - Breitbart,Right
49237,Byron York: Trump Exposed ’Enormous Difference’ Between Republican Elitist and Voters on Issues - Breitbart,Right
49440,"Pennsylvania Republican Party Registers over 243,000 New Voters, Including Nearly 100,000 Former Democrats - Breitbart",Right
49473,Harvard Law Professor: Up to 20 Republican Electoral College Members Will Vote Against Trump - Breitbart,Left
49490,Joe Biden: Republicans Candidates Tell Me Privately Their Primary Is ‘Absolutely Crazy’ - Breitbart,Left
49606,Stephen Miller: Trump ’Won on the Issues’ the Republican ’Donor Class Has Lost’ - Breitbart,Right
49676,Republican Presidential Candidates Give Calculated Super Bowl Predictions - Breitbart,Right
49764,Bill Kristol: Republican Party’s ’Unification Means Capitulation’ to Trump - Breitbart,Left
49771,ACU Chairman: Republican Pundits Will Fight Trump All the Way to Convention,Right
49794,"Chuck Todd to Ted Cruz: ’Republican Voters Are the Ones Rejecting You,’ Not the Media - Breitbart",Left
49903,"At Pulse Memorial, Obama Blasts Republicans For Arming Terrorists - Breitbart",Right
49939,"CNN’s King: If Obama Doesn’t Get His SCOTUS Pick Through, He’ll Call Republicans Racist - Breitbart",Left
49970,Ariana Rowlands On The Milo Show: Why Sanders Fans Backed The College Republicans - Breitbart,Right
49984,Sessions: There’s Not Going To Be A Trump Revolt At The Republican Convention - Breitbart,Right
50006,Trump-Effect: Fox News Channel’s Brand Takes 50% Hit Among Republicans - Breitbart,Right
50136,‘Step Aside. Step Down.’ Mike Lee Asks Donald Trump To Quit Republican Race - Breitbart,Right
50312,Reid: Clinton ’Would Have Won’ ’If Comey Had Not Been the Republican Operative That He Is’ - Breitbart,Right
50351,DePaul College Republicans: Response Of Campus Security ’Utterly Shameful’ - Breitbart,Right
50394,Hill Republicans eye busy first 100 days of 2017,Right
50420,House Republicans pull plan to gut independent ethics committee after Trump tweets,Left
50457,Obama tells Democrats: ’Don’t rescue’ Republicans on ’Trumpcare’,Left
50459,Republicans already jittery about Obamacare repeal,Left
50499,Republican Obamacare fan hopes Trump’s stance softens,Left
50530,Republicans face stumbling blocks on Obamacare repeal,Left
50624,Republicans may speed up parts of Obamacare replacement,Left
50639,Republicans ask if they should take Trump literally,Left
50661,"Trump wants Obamacare repeal ’quickly,’ but Republicans aren’t ready",Left
50712,Lifelong Republican to Speaker Ryan: Obamacare saved my life,Left
51064,Republicans eyeing special budget bill for Trump border wall,Right
51443,"Republican elders float carbon tax, plan White House lobbying campaign",Left
51451,Republican family opens home to Muslims seeking refuge,Right
51626,The folks packing Republican town halls,Right
51685,Republicans want EPA to investigate use of encrypted texts,Neutral
51746,"Republicans have long talk about Obamacare, but no bill yet",Left
51991,Jewish Republican group loyal to Trump above all else,Left
51999,Republican lawmaker: Russia investigation needs special prosecutor,Right
52172,GOP leaders may dare fellow Republicans to vote against Obamacare repeal,Left
52263,Republicans unveil bill to repeal Obamacare,Neutral
52327,Republican: Medicaid changes can win votes,Neutral
52453,By the numbers: Why millions go uninsured under Republicans’ Obamacare alternative,Left
52475,Moderate Republicans turn against GOP bill,Left
52518,"Republicans lose patience with FBI on Russia, Trump campaign ties information",Left
52609,Republicans change health care bill in search for votes,Left
52682,Which Republicans are opposing the Obamacare repeal bill?,Left
52695,House Republicans pull health care bill,Left
52752,Lindsey Graham on health care: Republicans and Democrats need to work together,Neutral
52811,Republicans not yet ready to abandon health care,Left
52881,"Republicans, Democrats hold dueling events as Gorsuch vote looms",Neutral
52900,Here’s where Republicans stand on the nuclear option,Neutral
53025,It’s déjà vu for Republicans on health care,Left
53152,Moderate Republican Costello feels health care pressure in town hall,Left
53157,Top Republicans who opposed Syria attack under Obama are now praising Trump’s strike,Left
53235,Republicans avert disaster in Kansas but 2018 trouble looms,Left
53244,Republicans keep Kansas House seat in special election,Neutral
53249,Georgia Republican makes unsubstantiated claim that rival is putting up yard signs without asking,Left
53544,"Republicans hope to avert shutdown, enter the week unclear on details",Left
53595,UC Berkeley Republicans sue school over Ann Coulter talk,Left
53643,Pressure to repeal Obamacare is now on moderate Republicans,Right
53650,Trump is giving the Republicans what they really want,Right
53873,Are Republicans more likely to prefer pulp in their orange juice?,Left
53972,Donald Trump Jr. calls on Indiana Republicans to ’stay active’,Right
54000,Comey firing troubles top Republican lawmakers,Left
54212,Republicans’ patience with Trump may be running out,Left
54251,Hill Republicans try to wait out the Trump storm,Left
54600,What Republicans can learn from the House health care mess,Left
54898,Former congressman calls out fellow Republicans for defending Trump,Right
55043,Congressman: Gunman targeted us because we’re Republicans,Right
55096,List of Republican congressmen found with baseball practice shooter,Left
55173,Republican wins Georgia House special election,Right
55314,Did Donald Trump self-fund his way to the Republican nomination? Not exactly,Left
55340,Ex-’Apprentice’ contestant no longer to join Republican convention team,Right
55695,Republican women organize to support Clinton,Left
55752,House Republican sides with Comey over Trump on Clinton emails,Right
55786,Marco Rubio won’t attend the Republican convention,Left
55793,Republicans cite conflicts and plan to skip Trump Hill meetings,Left
55798,Hill Republicans move to bar Clinton from getting classified info,Right
55809,"Republicans hit Comey over Clinton email probe, say issue isn’t over",Right
55915,Flynn voices abortion views at odds with Republican platform,Left
55936,Top House Republicans ask DOJ to investigate whether Clinton lied to Congress,Right
55978,Pro-LGBT Republicans look to force floor debate,Neutral
55989,Top Republicans criticize Ruth Bader Ginsburg,Left
56096,"Republican convention speakers: Ivanka, Newt",Right
56144,It’s official: Trump is Republican nominee,Right
56230,What’s fueling the Republican fury,Left
56373,How Obama made some anti-Trump Republicans jealous,Left
56440,The Democrats’ Republican moment,Neutral
56594,Trump has Harvard Republicans seeing crimson,Right
56650,George P. Bush urges Republicans to back Trump,Right
56731,"Republicans flee Trump: drip, drip, drip",Left
57461,Republicans for Clinton: Why we oppose Trump,Left
57634,New Clinton ad highlights Republicans criticizing Trump,Left
58382,Republicans back away from Trump,Left
58412,Which Republicans are abandoning Trump and which are sticking by him?,Left
58414,Why Republicans can’t easily dump Trump off the ballot,Right
58416,Giuliani not surprised Republicans backing away from Trump,Left
58421,17 other things Trump said that didn’t stop Republicans from supporting him,Left
58567,"Obama on Republicans disavowing Trump: Too little, too late",Left
58751,Trump tests strength of the Republican brand,Right
58756,James Comey: The man Democrats and Republicans hate,Right
58774,Republicans keep control of Congress,Neutral
59087,Sarkozy out of France’s Republican presidential race,Neutral
59283,’French Thatcher’ Fillon wins France’s Republican primary,Right
59495,"Republicans angling for posh ambassadorships, RNC chair",Neutral
59611,Biden on if he ran: Republicans would ’probably have eaten me alive’,Right
60657,Ernst: Republican Congress to lead U.S. in new direction,Right
60789,Obama’s ANWR move triggers fight with Alaska Republicans,Neutral
61264,CPAC liveblog: Republicans unite against Hillary,Right
61429,"Republicans warn Iran, and White House",Left
61450,Iran letter: Did 47 Republican senators break the law?,Left
62609,Bruce Jenner says he’s a Republican,Neutral
63052,Ben Carson captures southern Republican straw poll,Right
63095,Hillary Clinton baits Republicans on equal pay,Right
63097,Rand Paul: Republican brand ’sucks’ and is ’broken’,Left
63150,The Republican Hunger Games,Left
63299,Republican National Committee:,Neutral
63626,CNN announces Republican primary debate state,Neutral
63942,This question stumps Republican 2016ers,Left
64358,Immigration: The debate Republicans don’t want,Right
64614,"Clinton campaign, Republicans clash over Benghazi",Neutral
64805,CNN fact checks the 2016 Republican debates,Left
64872,Senate Republicans take first step toward repealing Obamacare,Neutral
64944,Republicans have set a trap for themselves — and only Trump can save them,Left
64987,Trump pushes Republicans to repeal Obamacare ’sometime next week’,Left
65015,Here’s the 10-step process that the Republicans will use to repeal Obamacare,Right
65098,Top Republicans blast Obama’s decision to commute Chelsea Manning’s sentence,Right
65130,’This is the seventh time I’ve asked’: Republican senator grills Trump Treasury pick over foreclosure profits,Left
65165,How the most powerful Republican in America paved the way for Donald Trump,Right
65541,Top Republicans are calling for an investigation into Michael Flynn,Right
65654,"’Don’t repeal Obamacare, improve it’: Republicans face wrath at town-hall events",Right
65720,"Trump trolls Tom Perez on DNC win: ’I could not be happier for him, or for the Republican Party!’",Right
65766,We now know more about why Jeff Sessions and a Russian ambassador crossed paths at the Republican convention,Left
65785,Jeff Sessions’ Russia scandal is starting to fracture the Republican Party,Left
65827,Republicans have released their long-awaited plan to repeal Obamacare,Left
65831,4 GOP senators just threw a wrench in the Republican plan to repeal Obamacare before it was even released,Left
65845,Conservative Republicans just ripped into the GOP’s Obamacare-replacement plan and announced their own,Left
65852,Conservative media outlets are turning against the Republican Obamacare replacement plan,Left
65861,Republicans will regret ignoring the Congressional Budget Office,Left
65878,’It is amazing that I even have to ask this question’: Top Republican senator asks Sessions if he thinks Assange broke the law,Right
65930,’How is that fair?’: ABC anchor grills top Trump official over Republicans’ embattled Obamacare replacement,Left
65942,The GOP’s Obamacare replacement includes many Republican governors’ biggest fear — and it could doom the bill,Left
65959,Republicans don’t get why the individual mandate is the most unpopular part of Obamacare,Left
66040,Republicans are changing their health care bill to help older Americans,Right
66072,The controversial New York ’giveaway’ in the GOP healthcare bill would shaft some Republican parts of New York,Right
66104,Republicans delay vote on ’Trumpcare’ after struggling to reach an agreement on the bill,Left
66116,The Republican healthcare plan just failed because Trump is bad at making deals,Left
66132,"Here’s the next hill Trump, Ryan and House Republicans could die on",Left
66133,House Republican completely shuts down Steve Bannon after being told they had ’no choice’ in Trumpcare vote,Left
66163,The next Republican fights could be even worse than its one over healthcare,Left
66166,Republicans are going to have to drop the ’fiscal conservative’ act pretty soon,Left
66173,Former Republican House majority leader says it’s a ‘rookie mistake’ for Trump to work with Democrats,Right
66180,Republican leaders have diverging views on whether or not Democrats should celebrate the ’Trumpcare’ flameout,Left
66187,House Republicans just voted to let your internet provider sell your browsing history without your permission,Left
66262,’Congressman Nunes killed that’: McCain criticizes top Republican over handling of Russia investigation,Left
66309,One quote from a Republican lawmaker shows just how much of a mess the ’Trumpcare’ process has been,Left
66328,Republicans’ new healthcare plan includes a policy that could be terrible for the sickest Americans,Left
66467,’Why is it your right to take away my right to choose?’: Teenager slams top Republican senator during testy town hall,Left
66671,TRUMP: I’m ’disappointed’ in how Republicans have handled big issues so far,Left
66717,"No, the Republican healthcare bill does not protect preexisting conditions",Left
66732,’A pipe dream from the very start’: House Republican makes striking admission on Obamacare repeal,Neutral
66747,The House will vote on the Republican Obamacare replacement bill on Thursday,Right
66749,The Republican healthcare bill still has a massive problem,Left
66763,House Republicans should ask themselves: Was it worth it?,Left
66764,Senate Republicans just signaled they plan to scrap bill the House just passed and write their own,Left
66795,BUFFETT ON REPUBLICAN HEALTHCARE BILL: ’It’s a huge tax cut for guys like me’,Right
66817,’Most of benefits go to millionaires’: George Stephanopoulos grills Paul Ryan over Republican healthcare bill,Left
66851,’STAND THE HELL UP’: Joe Scarborough goes off on Republicans after Trump fired James Comey,Left
66880,A top Republican senator is pitching an out-of-the-box idea to replace James Comey — and top White House officials are into it,Right
66958,House Majority Leader told Republicans in 2016 he thought Putin was paying Trump,Left
66959,Republican senator hops on Twitter video to hold town hall-style meeting after Trump-Russia special counsel was announced,Right
67065,The CBO just explained how the Republican healthcare bill will screw sick people,Left
67135,The Republican Party isn’t doing enough to disavow violence and racism,Left
67350,Republicans are choosing their party over the country in denying Trump’s abuse of power,Left
67364,Senate Republicans and Democrats agree on new sanctions against Russia,Neutral
67409,House Republicans ’can’t believe’ Trump called their healthcare bill ’mean’,Left
67425,3 Republican governors sign on to letter rejecting ’Trumpcare’,Left
67805,Obama mocks Republican rhetoric on the economy: ’It’s terrible and on fire and covered in bees’,Right
67899,Republicans are worried that their party is on the verge of self-destruction,Left
67977,Republicans are fundraising off Bernie Sanders with a hammer-and-sickle image,Right
68040,Republicans pile on Ted Cruz after Donald Trump accuses him of cheating in Iowa,Right
68171,Paul Ryan is facing a Republican revolt,Left
68205, Elizabeth Warren unloads on Republicans for saying they’ll block Obama’s attempt to replace Scalia,Left
68219,’Disgrace’: Donald Trump rips national Republican Party after getting booed at debate,Left
68230,’Mr. Trump will not be president’: Obama unloads on the entire Republican 2016 field,Left
68235,’The Constitution is clear’: Obama fires back after Republicans move to block his Supreme Court nominee,Left
68295,RECAP: The South Carolina Republican primary,Neutral
68361,The Republican Party is living its worst nightmare,Left
68501,Here’s how the Republican field switched strategies for stopping Trump,Left
68608,Will Donald Trump force Republicans to admit they can do worse than Hillary Clinton?,Left
68634,Marco Rubio and other Republicans paved the way for Donald Trump’s ’narrative of bitterness and anger’,Left
68666,A Republican strategy from September to stop Trump is backfiring in a major way,Left
68688,Here’s how the Republican strategy created for Jeb Bush backfired and catapulted Trump into the lead,Left
68692,Republicans rush to brand Obama’s court pick a ’liberal’ as cracks form in their ranks,Left
68712,Here’s the man who’s destroying the Republican Party — but it’s not Donald Trump,Right
68725,"3 years ago, Republicans released an ’autopsy report’ — but Donald Trump already shattered it",Left
68919,This map shows why the Republican establishment is terrified of Trump winning the nomination,Left
69120,Donald Trump is right: The Republican nominating process is a scam,Right
69188,Here’s what would happen at if the Republicans have a contested convention,Left
69280,Billionaire Republican donor says ’it’s possible’ Hillary Clinton might be a better president than anyone in the GOP field,Left
69320,The Republican Senate majority may be on the verge of collapse,Left
69397,Republicans are beginning to make peace with Donald Trump,Left
69446,"Daily News mourns the death of the Republican Party, ’killed by epidemic of Trump’",Left
69462,NATE SILVER: ’We basically got the Republican race wrong’,Right
69857,Donald Trump keeps giving Republicans major cause for alarm — because he’s still attacking them,Left
70171,’I beat the hell out of them’: Donald Trump rails against establishment Republicans,Right
70204,Apple CEO Tim Cook will fund-raise for Republicans,Right
70410,Donald Trump is staring down decades of Republican Party orthodoxy on a signature issue,Neutral
70588,The Republican convention is $6 million short of its fundraising goal — and Trump may be to blame,Left
70701,’Condemned to Republican hell’: Ted Cruz faces GOP knives for anti-Trump message at RNC speech,Left
70704,The latest Republican convention disaster shows Donald Trump is a terrible dealmaker,Left
70746,"Republicans all seemed united around one thing at the convention, but it wasn’t Trump",Left
70751,Peter Thiel gave a remarkably critical speech of the Republican Party right in front of its face,Left
70762,The next Republican battle for the presidency is already starting to shake out,Left
70846,Republicans and Democrats are both using the same argument to gin up enthusiasm among jaded voters,Neutral
70862,’I am appalled’: 2 prominent Republicans delivered blistering rebukes of Trump’s attacks on the Khan family,Left
70952,Trump’s plunge in polls has Republicans starting to panic about how it could affect others on ballot,Left
70969,Reports: Anti-Trump Republican official mounting independent presidential bid,Left
71025,Donald Trump’s plummet in the polls doesn’t seem to be hurting Republican senators in swing states,Right
71400,Donald Trump lashes out at a Republican senator who refuses to endorse him,Left
71439,Nancy Pelosi to Paul Ryan: Bar Republicans from using leaked documents,Right
71798,HARRY REID: Trump is ’the monster the Republicans built — he is their Frankenstein monster’,Left
71800,House Republicans don’t want SpaceX handling its own ’troubling’ rocket accident investigation,Right
71830,’What a nightmare’: Top Republicans aren’t too happy with the Trump campaign,Left
71929,AVALANCHE: Top Republicans pile on Trump after lewd comments about women emerge,Left
71942,IT’S A STAMPEDE! Republicans flee Trump in unprecedented fashion month before election,Left
71943,Republicans are even more screwed than they look,Left
72022,John Kasich has 3 words of advice for Republicans torn over how to handle Donald Trump,Left
72061,John Kasich’s dire warning for the Republican Party: EVOLVE OR DIE,Right
72076,"’Nazi Republicans leave town or else’: North Carolina county’s GOP headquarters graffitied, firebombed",Left
72080,Why I left the Republican Party to become a Democrat,Left
72125,Private prisons are fighting to survive with big money and pressure on Republicans,Left
72138,Donald Trump’s nastiness is why so many Republicans love him — and it leaves the GOP with a paralyzing decision,Right
72236,’Things are not good’: Republicans may be on the verge of losing their Senate majority,Left
72251,Republican committee makes ad praising GOP Congressman for standing up to Trump,Right
72392,BILL MAHER: Democrats ’made a big mistake’ when we ’cried wolf’ on other Republicans,Right
72396,Republicans are attacking presidential candidate Evan McMullin as he threatens Trump in Utah,Left
72470,’Republican elites hated him for it’: Elizabeth Warren extends a slight olive branch to Trump in major speech,Left
72530,Obama explains why it’s going to be harder for Republicans to repeal Obamacare than they think,Left
72573,Twitter mocks selfie of Mike Pence and Republican members of Congress,Left
72792,Chris Christie has reportedly expressed interest in becoming chair of the Republican National Committee,Neutral
72805,"’Republicans oppose this, remember?’: Sarah Palin slams Trump for ’crony capitalism’ Carrier deal",Left
72850,Top Republican says he won’t back Trump’s plan for huge tariffs,Left
72890,People in North Carolina are freaking out over rumors of a Republican ’power grab’ to pack its Supreme Court,Left
72947,Top Republican’s advice to Trump on trade: ’Keep what works for America’,Right
72999,"Former Republican presidential candidate says Russia hacked his accounts, calls for ’crippling sanctions’ against Putin",Right
73001,"North Carolina Republicans just announced a surprise, last-minute lawmaking session, and Democrats are freaking out",Right
73015,’More ominous’ than a power grab: Incoming North Carolina governor slams Republicans for trying to strip his power,Right
73060,Republican and Democratic senators uniting to call for a probe into Russia influencing the US election,Neutral
73063,POLL: A majority of Republicans think Trump won the popular vote,Right
73113,North Carolina Republicans issued a bizarre statement that put repeal of ’bathroom law’ in jeopardy,Right
73191,Republicans have a massive plan to overhaul the tax code — here’s how it would work,Right
73268,The Era of Republican Overreach Begins,Left
73306,The Republicans Who Want Trump to Fight Climate Change,Neutral
